host_super,room_score,room_guest_num,room_lag,host_id,room_bedroom_num,room_bathroom_num,host_info,room_value_rating,room_bed_num,host_member_since,host_response_rate,room_hosting_id,room_saved_to_wishlist_count,room_location,room_lng,room_price,room_amenity_num,host_response_time,room_title,host_name,room_home_tier,room_url,room_communication,room_guest_satisfaction_overall
True,5,2.0,30.64634941832196,10602408,1.0,1.0,,9,1.0,December 2013,100%,19539279,965,10,104.08403974089975,34,13,within an hour,MOHUANG|紧邻太古里.春熙路.地铁站步行可到楼下就是无早lotus文艺爆棚交通便利采光超好,Rex,1,https://www.airbnb.com/rooms/19539279?location=Chengdu%2C%20Sichuan%2C%20China,10,95
False,,4.0,30.644145715624056,167321503,2.0,2.0,"我喜欢旅行,喜欢住民宿,我也把我的家弄得尽量舒适,希望离家在外的你喜欢",10,2.0,January 2018,100%,22799482,2,10,104.0803283100598,65,19,within an hour,【园艺师】春熙路/锦里/武侯祠/天府广场,雯,1,https://www.airbnb.com/rooms/22799482?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,4.5,3.0,30.650678958175057,43058162,1.0,1.0,"Hi there;) 

I'm Bob, and I have spend my past 7 years in several different countries to pursue my higher education. Both me and my fiancee Summer had lots of wonderful time with Airbnb while travelling, eventually we decided to be hosts to in Chengdu &amp; Shanghai. To offer you lads some great experience here in China. 

Hope we could see each other soon, at your home or mine. ;)

hi,我是Bob。在过去的7年里面,我一直在海外求学。也是在这期间,我和我的未婚妻Summer也时常在旅游时使用Airbnb。Airbnb陪我们走过了15个城市,7个国家,三个大洲。现在我们决定也成为一名Host,来给你们带来最好的体验,不论是在成都还是上海。

希望可以更快的见到你们,不论是在我家,还是在你家. ;)",9,1.0,September 2015,99%,20244752,407,10,104.07385321929881,44,18,within an hour,CASA B&amp;S' Nordic Loft/IFS/Chunxi Rd./TKL,Bob Yingbo,1,https://www.airbnb.com/rooms/20244752?location=Chengdu%2C%20Sichuan%2C%20China,10,91
False,,2.0,30.647203240003183,167144395,1.0,1.0,"爱旅行、爱装修、爱分享,我精心布置的房间,希望您能喜欢!",10,1.0,January 2018,96%,22706056,17,10,104.08416889764982,65,21,within an hour,【云曦】太古里/高层/投影/轻奢套二-Y34,太古.云曦国际公寓,1,https://www.airbnb.com/rooms/22706056?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,4.5,4.0,30.64782162017002,140148607,2.0,1.0,在还能折腾的人生里尽量折腾吧!,9,2.0,July 2017,100%,20003356,1060,10,104.0824882740858,63,22,within an hour,A 【Coof】春熙路/太古里/九眼桥/天府广场/新南门/武侯祠/川大/酒吧街/兰桂坊/安顺廊桥,思连,1,https://www.airbnb.com/rooms/20003356?location=Chengdu%2C%20Sichuan%2C%20China,10,94
True,,2.0,30.652427967957056,143094569,1.0,1.0,,,1.0,July 2017,99%,22899781,29,,104.08775193226006,81,32,within an hour,NEW【简Jaye's house A】俯瞰太古里·Taikooli/100寸无屏电视可连手机,Jaye,1,https://www.airbnb.com/rooms/22899781?location=Chengdu%2C%20Sichuan%2C%20China,,
True,5,2.0,30.661148381347708,10919936,1.0,1.0,"大家好,我们是东家新民宿的运营者雨润和小黑,很高兴与你在旅途中相遇。

打造一个精品的、特别的、高品质的酒店是我们一直以来的梦想,所以我们创办了东家新民宿。我们的从装修、软装、配饰、电器都经过精心设计和挑选。包括床上用品、浴巾毛巾,全部选用了超5星级的标准。

雨润是互联网行业产品经理出身,现在是成都匹体科技的CEO,雨润虽然不是处女座,但对于自己的产品可以说是精细到每一个像素,可以说是非常较真。容不得一点瑕疵,这点在我们民宿上也有体现。

小黑也是成都匹体科技的创始人,热爱健身,准确说是酷爱健身。每天都要去健身,也喜欢和热爱运动的人交朋友。现在在全职负责民宿的运营~说不定你们能在旅途中与小黑见面。",10,1.0,December 2013,100%,21431580,140,10,104.0755413145397,75,26,within an hour,"BOSS套房-东家新民宿,成都市中心顶级豪华公寓,步行5分钟春熙路太古里|恒大广场|4条地铁交汇",雨润,1,https://www.airbnb.com/rooms/21431580?location=Chengdu%2C%20Sichuan%2C%20China,10,97
False,5,6.0,30.651823293161925,165944245,2.0,1.0,"土生土长的80后,这间民宿是和闺蜜用一个下午茶的时间敲定的。我喜欢一切随性自由的生活方式,人生并不长,过自己想要的生活,做自己想做的事,去自己想去的地方,认识自己想认识的人,选择喜欢的人在自己周围,我就是这样做的,并享受着。",10,3.0,January 2018,100%,22575347,19,10,104.08611743708319,55,38,within an hour,【稀客】民宿太古里店&amp;宜居6人,Nitu,1,https://www.airbnb.com/rooms/22575347?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,,6.0,30.639973566870268,42751588,3.0,1.0,,,3.0,August 2015,100%,22521280,43,,104.0928859316629,42,32,within an hour,"步行春熙路太古里,温馨田园小家,给你的旅途留下最美的记忆",胖子,1,https://www.airbnb.com/rooms/22521280?location=Chengdu%2C%20Sichuan%2C%20China,,
True,5.0,2.0,30.651277158949405,59592022,2.0,1.0,,10,2.0,February 2016,100%,19272501,519,10,104.08423747687529,44,13,within an hour,【小绿今夜特价】下楼就是太古里的精致套二/春熙路/IFS国金地铁房,秋秋,1,https://www.airbnb.com/rooms/19272501?location=Chengdu%2C%20Sichuan%2C%20China,10,99
True,5,2.0,30.64577274474799,134792268,1.0,1.0,"喜欢打dota,听摇滚,看电影,喜欢在网络上交朋友,讲故事~",9,1.0,June 2017,100%,19834169,151,10,104.08134274120394,29,19,within an hour,❤Partysu❤|特价!春熙路.太古里.兰桂坊.锦里.宽窄巷子市中心双地铁.超赞夜景.独立卫生间.,柳柳柳的二路车,1,https://www.airbnb.com/rooms/19834169?location=Chengdu%2C%20Sichuan%2C%20China,10,96
True,5,4.0,30.647302959440196,24693317,1.0,1.0,"平生所愿行万里路,吃天下美食。爱生活和艺术,本专业雕塑,副业文身。希望我们能成为朋友,也希望您的旅途漫长,充满奇迹和发现。",10,2.0,December 2014,100%,20558062,471,10,104.08279552482618,44,40,within an hour,Greenland|Taikoo Li/IFS/a balcony with a view,Lynn,1,https://www.airbnb.com/rooms/20558062?location=Chengdu%2C%20Sichuan%2C%20China,10,99
True,5,4.0,30.646820522733126,108142949,2.0,1.0,,9,2.0,December 2016,100%,18193237,864,10,104.07377646294889,49,39,within an hour,花生壳2号--春熙路/太古里/市中心新南门/地铁旁超大阳台清新田园2居,小花,1,https://www.airbnb.com/rooms/18193237?location=Chengdu%2C%20Sichuan%2C%20China,10,95
True,5,4.0,30.651504596539727,128059283,1.0,1.0,,10,2.0,April 2017,100%,21208540,306,10,104.0846719057597,41,20,within an hour,PINK&amp;灰°C ||闺蜜旅行/情侣出游/太古里零距离/春熙路IFS/步行夜游兰桂坊,Cici,1,https://www.airbnb.com/rooms/21208540?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,2.0,30.64820390091427,127911859,1.0,1.0,"成都,一座来了就不想走的城市~
路上的旅途没有想像中那么遥远
片刻小憩,睁开眼就是另一座城市
人与人之间没有想象的那样陌生
一次住宿之后,我们就成为了朋友
这小小的房子,不只是休息的空间,也是你临时的小家~
希望你在这次温暖悠哉的旅途中可以感受到
蜀文化灵秀深邃
川妹子的热情好客
巴蜀饮食的香中带辣,辣中有香
我们的生活中不止有朝九晚五,也有诗和远方。
熊猫姑娘在Panda House等你。",10,1.0,April 2017,100%,19509371,239,10,104.07452635892813,30,16,within an hour,太古里/IFS/春熙路/地铁/文艺清新/熊猫/高层观景/厨具齐全,熊猫姑娘,1,https://www.airbnb.com/rooms/19509371?location=Chengdu%2C%20Sichuan%2C%20China,10,95
True,5,3.0,30.654789340132666,123332021,1.0,1.0,"实在不知道该怎么自我介绍,在成都表达热情的唯一方式就是:你来住我家,我来带你耍。
",10,1.0,March 2017,100%,22724209,118,10,104.0781117655494,36,22,within an hour,#特价中#太古里旁.春熙路内.【MARIO UP】.150m地铁、120寸超大投影.可住1-3人,子,1,https://www.airbnb.com/rooms/22724209?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,,2.0,30.65097354410705,147157697,1.0,1.0,,10,1.0,August 2017,,21585550,66,10,104.07654976569648,37,26,,A【旋风少年】毗邻春熙路/太古里/IFS/地铁口/天府广场,玲,1,https://www.airbnb.com/rooms/21585550?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,3.0,30.650013001295076,31559937,1.0,1.0,"Lj Wu and Edison were in travel 5 years ago,we came to Chengdu and really love this place. We love hot pot,pandas,beer,rock&amp;roll.we like communication with  experience with the guests from different countries.
 During you stay with us,the warmth host will provide you help for your trip
大鬼是苗族妹儿,在川的湖南人,较开朗,有时癫狂, 刚睡醒是最没有活力的时候,恰巧碰到的房客请多包涵;
在旅游途中很喜欢成都就和男朋友留了下来,因都喜爱旅游,也很乐意分享一些在途的信息。
",10,1.0,April 2015,100%,12571763,4416,10,104.0800429305729,33,14,within an hour,city centre/metro/good location,Lj,1,https://www.airbnb.com/rooms/12571763?location=Chengdu%2C%20Sichuan%2C%20China,10,98
False,,3.0,30.642767694947366,155080915,1.0,1.0,,10,1.0,October 2017,100%,22007055,24,10,104.08390550219762,43,37,within an hour,『蓉·驿』春熙路 九眼桥 太古里 兰桂坊 中央空调,汐,1,https://www.airbnb.com/rooms/22007055?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,,8.0,30.64420609184165,163898973,3.0,2.0,"地地道道川妹子一枚,热情好客,爱吃爱玩,自封【各项领域达人】称号!",10,4.0,December 2017,100%,22789517,19,10,104.08161953586334,88,14,within an hour,市中心超大套三大平层公寓/春熙路IFS/太古里/地铁口/宽在巷子/九眼桥,媛媛,1,https://www.airbnb.com/rooms/22789517?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,,4.0,30.648777371517987,162731203,2.0,1.0,,,2.0,December 2017,100%,22721106,59,,104.0841282294098,96,49,within an hour,市中心/春熙路/太古里/宽窄巷子/兰桂坊/江景/美式双卧套房A,云起优享服务公寓,1,https://www.airbnb.com/rooms/22721106?location=Chengdu%2C%20Sichuan%2C%20China,,
False,5,3.0,30.64972848198848,144364356,1.0,1.0,,10,2.0,August 2017,100%,21267643,80,10,104.08910412499047,34,20,within an hour,【筑梦居】太古里春熙路市中心双地铁,欢,1,https://www.airbnb.com/rooms/21267643?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,4.0,30.646646401693776,22705521,1.0,1.0,我们喜欢旅行 热爱生活 也到过不同的国家感受过不同风格的民宿和民宿主人给我们带来的快乐和温暖 欢迎你和你的朋友家人来到我们成都的小家 希望我们能把善的缘分传递给你们 ,10,2.0,October 2014,100%,18997770,1413,10,104.08237208209758,44,43,within an hour,DOWNTOWN LOFT/Near Tai KooLi Chunxi Road/Subway,Jet&amp;Vincy,1,https://www.airbnb.com/rooms/18997770?location=Chengdu%2C%20Sichuan%2C%20China,10,99
False,5,2.0,30.654564910580756,103824812,1.0,1.0,"旅行,因为听到了内心的澎湃激荡。
喜欢旅行,也同样喜欢认识旅行中的你……",10,1.0,November 2016,100%,17916984,247,10,104.0813203134069,47,22,within an hour,曦小姐的一帘幽梦情侣套房 春熙路/太古里/IFS/九眼桥,燕宏,1,https://www.airbnb.com/rooms/17916984?location=Chengdu%2C%20Sichuan%2C%20China,10,98
False,,4.0,30.64813632005256,152546170,2.0,1.0,,,2.0,September 2017,100%,21316034,34,,104.07395121143381,35,19,within an hour,【北欧国度】天府广场/春熙路/IFS/盐市口/地铁,华彬,1,https://www.airbnb.com/rooms/21316034?location=Chengdu%2C%20Sichuan%2C%20China,,
True,5.0,6.0,30.6495693458722,69147450,1.0,1.0,"Hi,我是鱼子酱,一名在川大读研的工科女,欢迎来到junglehouse。",10,2.0,April 2016,100%,18424461,1222,10,104.08888978151693,55,13,within an hour,【限时特价】[room5三茶]设计师/地铁300米/正宗榻榻米/市中心别墅区 点头像看其他房源,鱼子酱,1,https://www.airbnb.com/rooms/18424461?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,6.0,30.6455261192396,42262555,2.0,2.0,"       我爱吃冰淇淋.....
  我喜欢白色,因为它是青春的颜色.
  我喜欢黑色,因为它是优雅高贵的代表色.
  我喜欢红色.因为它是个性和自信的表率.
  我喜欢旅游.因为它让我觉得没有白白在这世上走一回...
       喜欢收集小石块、贝壳、糖纸、名信片、干花及落叶.
  我此生织过两条围巾,一条给妹妹,一条给自己,
  我用三只香水,一只清新让人纯粹, 一只馥郁给人温暖,一只男士香水,中性而知性......
  我欣赏有麦肤色的男士,并且要有和煦的笑容.但外型不能像山顶洞人
  我自幼画画,但是没有很喜欢的流派.我绘画方面的长处仅仅是线条优美流畅.
  我小时的愿望是做一名出色的画家.
       我在一些事情上也许考虑的不够周全,但是是善良的,毕淑敏的一篇散文提到要表扬一位女子,若不美丽,可称赞其有气质,若没气质,可称赞其内涵深厚,若什么都没有,便说:你是一位善良的女子。而对我而言,善良是一种天性。",10,3.0,August 2015,99%,18803130,81,10,104.07907326410245,60,37,within an hour,温馨复式loft大套二北欧公寓/春熙路IFS太古里/地铁口/市中心/宽窄巷子/九眼桥/大床房/可做饭,Weijia,1,https://www.airbnb.com/rooms/18803130?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,4.5,2.0,30.651250383860017,43058162,1.0,1.0,"Hi there;) 

I'm Bob, and I have spend my past 7 years in several different countries to pursue my higher education. Both me and my fiancee Summer had lots of wonderful time with Airbnb while travelling, eventually we decided to be hosts to in Chengdu &amp; Shanghai. To offer you lads some great experience here in China. 

Hope we could see each other soon, at your home or mine. ;)

hi,我是Bob。在过去的7年里面,我一直在海外求学。也是在这期间,我和我的未婚妻Summer也时常在旅游时使用Airbnb。Airbnb陪我们走过了15个城市,7个国家,三个大洲。现在我们决定也成为一名Host,来给你们带来最好的体验,不论是在成都还是上海。

希望可以更快的见到你们,不论是在我家,还是在你家. ;)",9,1.0,September 2015,99%,19756742,247,10,104.08439444038818,39,17,within an hour,CASA B&amp;S/JapxNordic Style/TaikooLi&amp;IFS/Metro Line2,Bob Yingbo,1,https://www.airbnb.com/rooms/19756742?location=Chengdu%2C%20Sichuan%2C%20China,10,91
False,5,4.0,30.644784058817574,145438235,2.0,1.0,"哈哈,嗨
",10,2.0,August 2017,,19302408,74,10,104.08189077029856,35,21,,A【元素小屋】春熙路IFS&amp;天府广场&amp;香槟广场&amp;太古里&amp;锦江宾馆&amp;锦江印象,李乾鹏,1,https://www.airbnb.com/rooms/19302408?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,,4.0,30.646060372069606,162234988,2.0,1.0,摄影师兼职设计师,10,2.0,December 2017,100%,22766704,44,10,104.08132900539027,70,27,within an hour,【成都文殊艺墅】春熙路太古里锦江蓝网红无早宽窄锦里观光旅行度假观景房,洋,1,https://www.airbnb.com/rooms/22766704?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,5.0,30.653021231447937,162722964,2.0,1.0,,10,2.0,December 2017,,19886611,432,10,104.0714187129499,44,15,,【可开发票禅茶一味】春熙路太古里/Ifs/人民公园/九眼桥/宽窄巷子/锦里/武侯祠/地铁/机场大巴,至,1,https://www.airbnb.com/rooms/19886611?location=Chengdu%2C%20Sichuan%2C%20China,10,95
True,5,2.0,30.652148380333617,131717495,1.0,1.0,"您好,您将认识一个活泼,善良,很爱吃美食的我,我很乐意倾听您们的旅程和趣事,希望我们能成为好朋友!",10,1.0,May 2017,100%,21373766,61,10,104.08702647821771,22,20,within an hour,《说时依旧》春熙路/太古里/ifs/双地铁口阳光公寓/整套房子(点击头像查看更多房源),慧,1,https://www.airbnb.com/rooms/21373766?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,3.0,30.66399592235637,85396936,1.0,1.0,"关于
#半野Ctiy and wildness #
是来自成都的Amos和小霞提出的一种生活态度。
我们认为城市是一个巨大的容器,给我们带来温暖包容和文明光芒,让我们实现自我的“成就”。我们热爱着城市文明的同时,也对那些罕至的旷野保持着炙热的向往和怀念。所以我们希望通过一个浓缩的空间,亲身体验一座城市的魅力的同时,也能延伸城市之外的视角。

",10,1.0,July 2016,100%,21343697,48,10,104.05866918131383,47,22,within an hour,【半野.红房子】宽窄巷子||人民公园||春熙路||锦里||城市中心||老成都,Amos,1,https://www.airbnb.com/rooms/21343697?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,6.0,30.64753697427453,160299109,3.0,1.0,,10,3.0,November 2017,,20681898,303,10,104.08485298733872,32,14,,A【成都故事.博舍】近地铁口|太古里/天府广场/春熙路/九眼桥/合江亭附近 /锦里/宽窄巷,刘亚清,1,https://www.airbnb.com/rooms/20681898?location=Chengdu%2C%20Sichuan%2C%20China,10,98
False,5,6.0,30.64520228855746,162722964,3.0,1.0,,10,3.0,December 2017,,21628305,675,10,104.0789909569299,81,44,,【可开票素雅生活】春熙路/IFS太古里/机场大巴\地铁口/九眼桥/兰桂坊/宽窄巷子\武侯祠锦里\熊猫,至,1,https://www.airbnb.com/rooms/21628305?location=Chengdu%2C%20Sichuan%2C%20China,10,97
False,5,2.0,30.665133971780655,164652914,1.0,1.0,"我是一个四川人
我和我的女儿一起经营这家小小的民宿
民宿里的一切物品都是我们亲自打理的,甚至包括吊椅都是我女儿编织的
欢迎大家来我家,体会不一样的成都",10,1.0,December 2017,100%,22464714,132,10,104.07478751550981,47,12,within an hour,【归巢·缤粉少女】波波球池/投影/步行至春熙路/宽窄巷子/双地铁/少女心小屋,晓,1,https://www.airbnb.com/rooms/22464714?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,6.0,30.66152488778379,10919936,3.0,2.0,"大家好,我们是东家新民宿的运营者雨润和小黑,很高兴与你在旅途中相遇。

打造一个精品的、特别的、高品质的酒店是我们一直以来的梦想,所以我们创办了东家新民宿。我们的从装修、软装、配饰、电器都经过精心设计和挑选。包括床上用品、浴巾毛巾,全部选用了超5星级的标准。

雨润是互联网行业产品经理出身,现在是成都匹体科技的CEO,雨润虽然不是处女座,但对于自己的产品可以说是精细到每一个像素,可以说是非常较真。容不得一点瑕疵,这点在我们民宿上也有体现。

小黑也是成都匹体科技的创始人,热爱健身,准确说是酷爱健身。每天都要去健身,也喜欢和热爱运动的人交朋友。现在在全职负责民宿的运营~说不定你们能在旅途中与小黑见面。",10,3.0,December 2013,100%,20955024,212,10,104.07380565763361,114,21,within an hour,"花好圆月居-东家新民宿|太古里|天府广场|春熙路|4条地铁交汇,市中心最高地标豪宅,三卧双卫6人入住",雨润,1,https://www.airbnb.com/rooms/20955024?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,4.0,30.650923762411004,120008202,2.0,1.0,"喜欢在不同的工作中寻找乐趣,喜欢到不同的地方去旅行,感受当地的风土人情,喜欢接触不同的人和事,喜欢发觉新鲜的东西,喜欢八卦,喜欢吃,永远充满着好奇心,对我来说每一天都是新的开始,都是充满着希望,加油吧!爱笑的女生!",10,2.0,March 2017,100%,17641992,499,10,104.08019714287926,41,27,within an hour,蒋雪儿的小窝※太古里 春熙路(两居),雪儿,1,https://www.airbnb.com/rooms/17641992?location=Chengdu%2C%20Sichuan%2C%20China,10,97
True,5,2.0,30.64703797447593,138092210,1.0,1.0,"真诚友善,热情实在;爱好广泛,值得信赖,I got my FREESTYLE 哈哈(^ω^)",10,1.0,July 2017,100%,20611690,329,10,104.08268215865392,32,15,within an hour,#光源民宿.THE LIGHT SPACE#兰桂坊/太古里/春熙路/九眼桥/合江亭五分钟内到达,朋鸟,1,https://www.airbnb.com/rooms/20611690?location=Chengdu%2C%20Sichuan%2C%20China,10,99
True,5,10.0,30.6576059583972,10919936,4.0,3.0,"大家好,我们是东家新民宿的运营者雨润和小黑,很高兴与你在旅途中相遇。

打造一个精品的、特别的、高品质的酒店是我们一直以来的梦想,所以我们创办了东家新民宿。我们的从装修、软装、配饰、电器都经过精心设计和挑选。包括床上用品、浴巾毛巾,全部选用了超5星级的标准。

雨润是互联网行业产品经理出身,现在是成都匹体科技的CEO,雨润虽然不是处女座,但对于自己的产品可以说是精细到每一个像素,可以说是非常较真。容不得一点瑕疵,这点在我们民宿上也有体现。

小黑也是成都匹体科技的创始人,热爱健身,准确说是酷爱健身。每天都要去健身,也喜欢和热爱运动的人交朋友。现在在全职负责民宿的运营~说不定你们能在旅途中与小黑见面。",10,4.0,December 2013,100%,21762354,175,10,104.07621414520972,244,24,within an hour,"顶层360度俯览成都,270平米市中心最高天际景观豪宅-东家新民宿,4卧套房住10人,步行太古里",雨润,1,https://www.airbnb.com/rooms/21762354?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,4.0,30.645876860812507,168249581,3.0,1.0,"二把刀设计师,喜欢旅行,喜欢摄影,喜欢各种新鲜刺激的事物。",10,2.0,January 2018,100%,22775437,141,10,104.11884818923934,63,11,within an hour,【白日梦蓝】(地铁口阳光房|近春熙路太古里|巨幕投影|摇椅|marshall音响|万年场地铁站,建民,1,https://www.airbnb.com/rooms/22775437?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,4.0,30.64976893155099,135516215,1.0,1.0,电影音乐美食旅游,10,2.0,June 2017,100%,20097656,258,10,104.0855400074281,32,39,within an hour,【沐居】成都最温馨的北欧风小清新居所。春熙路/太古里/ifs/兰桂坊/九眼桥的北欧小屋,Xiaoxiao,1,https://www.airbnb.com/rooms/20097656?location=Chengdu%2C%20Sichuan%2C%20China,10,96
True,4.5,2.0,30.65198557604929,79620874,1.0,1.0,,10,1.0,June 2016,98%,19867976,428,10,104.08596090589214,36,15,within an hour,「卷一卷」Room2 whispers | 成都太古里春熙路北欧风小清新无印良品,花卷,1,https://www.airbnb.com/rooms/19867976?location=Chengdu%2C%20Sichuan%2C%20China,10,93
True,5,5.0,30.65131437112334,133186883,1.0,1.0,"hi,我是可儿,很高兴大家的光临:)我的房子一共有4套,分别是:「美少女Q家」、「果教授的气球房」、「橙妈妈家」、「Love波波池」。
如果您喜欢我们这个大家庭并且来到我的家,我们给您准备了一份“颜值超高”的【神秘大礼物】哦~ 还有哦别担心,住在家里的您我会送上我自己手写的【必玩必吃必去】~【旅游宝典】~送给大家 “成都带不走的只有你……(^^)” 最后如果您入住的时间刚好是您或者您朋友的生日或者纪念日等,我们可提供精心准备的【party房间布置】是免费的哦~ (只需要您提前好时间以便我们做好准备哦)

",10,3.0,June 2017,100%,19087830,800,10,104.08462851736576,28,58,within an hour,「美少女Q民宿」成都春熙路太古里/九眼桥/青城山/熊猫基地最有特色民宿新房大吉团团圆圆!限时仅169,可儿,1,https://www.airbnb.com/rooms/19087830?location=Chengdu%2C%20Sichuan%2C%20China,10,98
True,5,2.0,30.64928753748804,128059283,1.0,1.0,,10,1.0,April 2017,100%,20789320,351,10,104.08597478618955,33,17,within an hour,【我的SOHO】3分钟即可到达太古里/春熙路IFS/兰桂坊/楼下各种美食/双线地跌出行,Cici,1,https://www.airbnb.com/rooms/20789320?location=Chengdu%2C%20Sichuan%2C%20China,10,97
True,5,2.0,30.653273568906645,152463465,1.0,1.0,爱美食爱旅行爱音乐还爱笑的女生,10,1.0,September 2017,100%,22590530,196,10,104.08818620589153,40,12,within an hour,『see·u 』原木小屋风/对面就是太古里/ifs/春熙路/宽窄巷子/锦里/兰桂坊+密码入住,Aria,1,https://www.airbnb.com/rooms/22590530?location=Chengdu%2C%20Sichuan%2C%20China,10,96
False,5,4.0,30.660720156242647,67307002,2.0,2.0,,10,2.0,April 2016,100%,19497028,391,10,104.07400974038153,129,21,within an hour,【云景】成都奢华落地窗太古里/ifs/春熙路/宽窄/网红风 市中心 古妮home,古,1,https://www.airbnb.com/rooms/19497028?location=Chengdu%2C%20Sichuan%2C%20China,10,99
True,5,5.0,30.651898097416492,41023195,2.0,2.0,"Lucy,资深设计师,浸染了成都闲适气息的时尚达人。爱生活、爱工作、爱背上包五湖四海的跑。因新西兰的民宿之旅爱上了民宿,遂和朋友一起做了morning白日梦民宿系列,以设计师专业的眼光、处女座追求完美的严谨,为你营造家一样的温馨舒适、星级酒店的体验(人性化的服务体验)",10,0.0,August 2015,100%,17978831,1046,10,104.08737212308539,92,22,within an hour,【慢调】太古里无敌景观房/*选定日期无房点头像看更多房源*/Loft复式空间/两房双卫/榻榻米/吧台,Morning,1,https://www.airbnb.com/rooms/17978831?location=Chengdu%2C%20Sichuan%2C%20China,10,97
False,5.0,4.0,30.64487398871834,160299109,2.0,1.0,,10,2.0,November 2017,,20777185,289,10,104.07815884677339,32,19,,A【成都故事.雅舍】近地铁口|太古里/天府广场/春熙路/九眼桥/合江亭附近 /锦里/宽窄巷,刘亚清,1,https://www.airbnb.com/rooms/20777185?location=Chengdu%2C%20Sichuan%2C%20China,10,99
True,5,4.0,30.65302500863456,140050880,1.0,1.0,"普通it男,向往自由",10,2.0,July 2017,100%,20263384,196,10,104.07173528861507,27,19,within an hour,【特惠198大套一温馨之家】春熙路盐市口/武侯祠4个站,子毅,1,https://www.airbnb.com/rooms/20263384?location=Chengdu%2C%20Sichuan%2C%20China,10,99
True,5,4.0,30.645278223911887,43145276,1.0,1.0,"嘿,我知道一家味道超正的重庆火锅味道巴适的很,还不贵,就是有点偏,说走就走撒",10,1.0,September 2015,100%,19711924,1780,10,104.08208397232832,49,34,within an hour,ZEBNB.灰昼|开业特惠春熙路太古里背后精致LOFT跃层临兰桂坊|宜住两人可加床住4人,Lennon,1,https://www.airbnb.com/rooms/19711924?location=Chengdu%2C%20Sichuan%2C%20China,10,97
True,5,2.0,30.651930445397202,119770138,1.0,1.0,"爱旅行,爱美食,爱家人,不算伟大高尚,但凡事无愧于心!",10,1.0,March 2017,100%,17915479,734,10,104.08499576704772,33,20,within an hour,【花房姑娘】出门太古里春熙路/成都市中心双地铁/带阳台/北欧风格/超美夜景房,Yann,1,https://www.airbnb.com/rooms/17915479?location=Chengdu%2C%20Sichuan%2C%20China,10,98
False,4.5,2.0,30.65194580031342,162173401,1.0,1.0,"成都是一个你来了就不想走的城市,欢迎你来到成都,欢迎你回到【恋.家】",10,1.0,December 2017,100%,22194487,92,10,104.08526720325717,39,31,within an hour,"【恋.家】太古里|春熙路都在您楼下,流星花园高层",家,1,https://www.airbnb.com/rooms/22194487?location=Chengdu%2C%20Sichuan%2C%20China,10,88
False,5,2.0,30.652189319417538,129805463,1.0,1.0,一个每天忙得像狗一样的90后叔叔。,10,1.0,May 2017,100%,20143611,121,10,104.08079125937489,37,21,within an hour,【青柠小居】春熙路/太古里/九眼桥/地铁口/一居室阳光大床房-诗与胡说,柯宇,1,https://www.airbnb.com/rooms/20143611?location=Chengdu%2C%20Sichuan%2C%20China,10,97
False,5,4.0,30.651373913818947,54434503,1.0,1.0,除了旅游就是死宅,10,1.0,January 2016,83%,18217687,329,10,104.08128772151385,55,21,within an hour,"【新年优惠】紧邻太古里/IFS,5分钟步行至春熙路地铁站,舒适日系小公寓。",Elly,1,https://www.airbnb.com/rooms/18217687?location=Chengdu%2C%20Sichuan%2C%20China,10,97
True,5,2.0,30.650919621516024,68310762,1.0,1.0,"Hello,我是一枚土生土长的成都妹纸,80后,热爱旅游,美食,运动,几年前通过airbnb开始重新思考自己的旅行方式,也越来越爱这种没有约束且给旅游者带来不一样的住宿方式,十足一个脑残粉,",10,1.0,April 2016,100%,18322849,877,10,104.08648566994026,47,27,within an hour,【零舍】5分钟至太古里春熙路地铁旁 日本全进口材料日式清新房,Myw,1,https://www.airbnb.com/rooms/18322849?location=Chengdu%2C%20Sichuan%2C%20China,10,98
True,5,2.0,30.650566496729954,128814643,1.0,1.0,"敢想敢做的地道成都妹子,热爱生活,尊重生命,喜欢旅游,电影,美食,结交朋友。",10,1.0,May 2017,100%,19301764,660,10,104.08492181977819,32,20,within an hour,【花间集】出门市中心•春熙路•太古里•IFS•双地铁•带阳台温馨大床房,雪梅,1,https://www.airbnb.com/rooms/19301764?location=Chengdu%2C%20Sichuan%2C%20China,10,98
